model,time,partnerID,alpha,cost,chainNum,prediction
no_pooling,5,2,11,7,36,0.8916242623275671
no_pooling,6,2,11,7,36,0.933008759682174
no_pooling,7,2,11,7,36,0.9603921820695652
no_pooling,8,3,11,7,36,0.5029410014347055
no_pooling,9,3,11,7,36,0.8880642613711041
no_pooling,10,3,11,7,36,0.9454267943821362
no_pooling,11,3,11,7,36,0.9601361859564221
no_pooling,12,4,11,7,36,0.5054486255432951
no_pooling,0,1,11,7,37,0.49400250935207457
no_pooling,1,1,11,7,37,0.8783305173440404
no_pooling,2,1,11,7,37,0.938627437301196
no_pooling,3,1,11,7,37,0.9575348889903863
no_pooling,4,2,11,7,37,0.4980429716369079
no_pooling,5,2,11,7,37,0.878730257290323
no_pooling,6,2,11,7,37,0.9350639300045273
no_pooling,7,2,11,7,37,0.9555035333169756
no_pooling,8,3,11,7,37,0.4986396299524982
no_pooling,9,3,11,7,37,0.9025904110017914
no_pooling,10,3,11,7,37,0.934211104493091
no_pooling,11,3,11,7,37,0.9555051941072595
no_pooling,12,4,11,7,37,0.48645230183796384
no_pooling,0,1,11,7,38,0.49303013827234743
no_pooling,1,1,11,7,38,0.9023494703350285
no_pooling,2,1,11,7,38,0.9302325432283777
no_pooling,3,1,11,7,38,0.9549979003213908
no_pooling,4,2,11,7,38,0.5090587601798163
no_pooling,5,2,11,7,38,0.8933589137868682
no_pooling,6,2,11,7,38,0.9377638089739657
no_pooling,7,2,11,7,38,0.9508786100857779
no_pooling,8,3,11,7,38,0.5110675126668058
no_pooling,9,3,11,7,38,0.8999163585964925
no_pooling,10,3,11,7,38,0.9371265564924914
no_pooling,11,3,11,7,38,0.9569974778202587
no_pooling,12,4,11,7,38,0.5061339325410839
no_pooling,0,1,11,7,39,0.50850423418372
no_pooling,1,1,11,7,39,0.9102876175342813
no_pooling,2,1,11,7,39,0.9369770573947473
no_pooling,3,1,11,7,39,0.9564744384534439
no_pooling,4,2,11,7,39,0.4960972510318217
no_pooling,5,2,11,7,39,0.8911978232264974
no_pooling,6,2,11,7,39,0.9413276107037826
no_pooling,7,2,11,7,39,0.9533360664667081
no_pooling,8,3,11,7,39,0.49826252882769945
no_pooling,9,3,11,7,39,0.8899882960294785
no_pooling,10,3,11,7,39,0.934758316383434
no_pooling,11,3,11,7,39,0.9632335243413468
no_pooling,12,4,11,7,39,0.47337550202966144
no_pooling,0,1,11,7,3,0.5002784535703675
no_pooling,1,1,11,7,3,0.8993950256914888
no_pooling,2,1,11,7,3,0.9350336439997434
no_pooling,3,1,11,7,3,0.957899532318071
no_pooling,4,2,11,7,3,0.500436483801356
no_pooling,5,2,11,7,3,0.9076970215473319
no_pooling,6,2,11,7,3,0.9414915476525075
no_pooling,7,2,11,7,3,0.9621056153804615
no_pooling,8,3,11,7,3,0.49148751872255875
no_pooling,9,3,11,7,3,0.8797859714374079
no_pooling,10,3,11,7,3,0.9434687780504569
no_pooling,11,3,11,7,3,0.9457769361913084
no_pooling,12,4,11,7,3,0.49066871575025334
no_pooling,0,1,11,7,40,0.494238814036123
no_pooling,1,1,11,7,40,0.9117147485224915
no_pooling,2,1,11,7,40,0.9444829666903314
no_pooling,3,1,11,7,40,0.965591152239778
no_pooling,4,2,11,7,40,0.4897024893708161
no_pooling,5,2,11,7,40,0.8986161174328402
no_pooling,6,2,11,7,40,0.9326557971387389
no_pooling,7,2,11,7,40,0.9540556026055724
no_pooling,8,3,11,7,40,0.5115484810869028
no_pooling,9,3,11,7,40,0.9034822173455398
no_pooling,10,3,11,7,40,0.9294278674390575
no_pooling,11,3,11,7,40,0.9618813678136288
no_pooling,12,4,11,7,40,0.5082862383057132
no_pooling,0,1,11,7,41,0.5125114208030594
no_pooling,1,1,11,7,41,0.9032381625080688
no_pooling,2,1,11,7,41,0.928807764906343
no_pooling,3,1,11,7,41,0.9499610975605662
no_pooling,4,2,11,7,41,0.513271016572437
no_pooling,5,2,11,7,41,0.8795693555813083
no_pooling,6,2,11,7,41,0.9380341593436804
no_pooling,7,2,11,7,41,0.9578998353734475
no_pooling,8,3,11,7,41,0.5054026863208041
no_pooling,9,3,11,7,41,0.8775738971419657
no_pooling,10,3,11,7,41,0.9417906631081443
no_pooling,11,3,11,7,41,0.9595580607384743
no_pooling,12,4,11,7,41,0.48986581012918246
no_pooling,0,1,11,7,42,0.4979016866369997
no_pooling,1,1,11,7,42,0.8916850479620084
no_pooling,2,1,11,7,42,0.9264721236891842
no_pooling,3,1,11,7,42,0.9591849263148933
no_pooling,4,2,11,7,42,0.4863605996734848
no_pooling,5,2,11,7,42,0.903269016946627
no_pooling,6,2,11,7,42,0.9414551032151612
no_pooling,7,2,11,7,42,0.9502901600826265
no_pooling,8,3,11,7,42,0.49771848562113225
no_pooling,9,3,11,7,42,0.8967978338146404
no_pooling,10,3,11,7,42,0.9415031883787914
no_pooling,11,3,11,7,42,0.9563854657652441
no_pooling,12,4,11,7,42,0.5011813170679269
no_pooling,0,1,11,7,43,0.494517333627794
no_pooling,1,1,11,7,43,0.883576004456782
no_pooling,2,1,11,7,43,0.9302166080256116
no_pooling,3,1,11,7,43,0.96048499186218
no_pooling,4,2,11,7,43,0.4936316549198379
no_pooling,5,2,11,7,43,0.8847793067790654
no_pooling,6,2,11,7,43,0.9355676971060761
no_pooling,7,2,11,7,43,0.95354849765517
no_pooling,8,3,11,7,43,0.504708176047476
no_pooling,9,3,11,7,43,0.905928295632281
no_pooling,10,3,11,7,43,0.9411376378046284
no_pooling,11,3,11,7,43,0.934153926853594
no_pooling,12,4,11,7,43,0.49189815397158115
no_pooling,0,1,11,7,44,0.4910300207521383
no_pooling,1,1,11,7,44,0.8845389784195606
no_pooling,2,1,11,7,44,0.9384960711381007
no_pooling,3,1,11,7,44,0.9499898950172458
no_pooling,4,2,11,7,44,0.512469636724407
no_pooling,5,2,11,7,44,0.9084134224543287
no_pooling,6,2,11,7,44,0.9411368281310881
no_pooling,7,2,11,7,44,0.9577430208877842
no_pooling,8,3,11,7,44,0.5041710901850545
no_pooling,9,3,11,7,44,0.8905031971875004
no_pooling,10,3,11,7,44,0.9348910259630299
no_pooling,11,3,11,7,44,0.9587651633551676
no_pooling,12,4,11,7,44,0.48823849988554047
no_pooling,0,1,11,7,45,0.5142340034367208
no_pooling,1,1,11,7,45,0.8892442584732223
no_pooling,2,1,11,7,45,0.9430223569979659
no_pooling,3,1,11,7,45,0.9525270088801356
no_pooling,4,2,11,7,45,0.5039598767481692
no_pooling,5,2,11,7,45,0.8858879715854878
no_pooling,6,2,11,7,45,0.9362852866574259
no_pooling,7,2,11,7,45,0.9504609259613387
no_pooling,8,3,11,7,45,0.4975091143132351
no_pooling,9,3,11,7,45,0.8955157201624768
no_pooling,10,3,11,7,45,0.9329774585311641
no_pooling,11,3,11,7,45,0.962871603733305
no_pooling,12,4,11,7,45,0.5137181424267939
no_pooling,0,1,11,7,46,0.4935771280452051
no_pooling,1,1,11,7,46,0.8974731488818837
no_pooling,2,1,11,7,46,0.9443860863236053
no_pooling,3,1,11,7,46,0.9549718588179053
no_pooling,4,2,11,7,46,0.5006863163668626
no_pooling,5,2,11,7,46,0.8878038632076852
no_pooling,6,2,11,7,46,0.9409297679305093
no_pooling,7,2,11,7,46,0.9509570394658736
no_pooling,8,3,11,7,46,0.5117812321805604
no_pooling,9,3,11,7,46,0.8909968964215623
no_pooling,10,3,11,7,46,0.9321097866092578
no_pooling,11,3,11,7,46,0.9585480373323312
no_pooling,12,4,11,7,46,0.493699281662697
no_pooling,0,1,11,7,47,0.49901694064327173
no_pooling,1,1,11,7,47,0.8876202830498027
no_pooling,2,1,11,7,47,0.9417084987448587
no_pooling,3,1,11,7,47,0.9599522810346289
no_pooling,4,2,11,7,47,0.49115781554321225
no_pooling,5,2,11,7,47,0.8795487335240767
no_pooling,6,2,11,7,47,0.9388965712517481
no_pooling,7,2,11,7,47,0.963748178305334
no_pooling,8,3,11,7,47,0.5009058956188908
no_pooling,9,3,11,7,47,0.8894394009493491
no_pooling,10,3,11,7,47,0.9455773807285052
no_pooling,11,3,11,7,47,0.9578685502917473
no_pooling,12,4,11,7,47,0.4994061731798337
no_pooling,0,1,11,7,48,0.5039530963385052
no_pooling,1,1,11,7,48,0.8948298732389937
no_pooling,2,1,11,7,48,0.9409256762910213
no_pooling,3,1,11,7,48,0.9586598407287064
no_pooling,4,2,11,7,48,0.49592697509642547
no_pooling,5,2,11,7,48,0.8969036386796253
no_pooling,6,2,11,7,48,0.9391663070898216
no_pooling,7,2,11,7,48,0.961251721216806
no_pooling,8,3,11,7,48,0.5104765726026796
no_pooling,9,3,11,7,48,0.8983076236109122
no_pooling,10,3,11,7,48,0.9351002807042352
no_pooling,11,3,11,7,48,0.957350244989141
no_pooling,12,4,11,7,48,0.4943858313451008
no_pooling,0,1,11,7,4,0.4913074399313425
no_pooling,1,1,11,7,4,0.9021064980239716
no_pooling,2,1,11,7,4,0.9337450929313516
no_pooling,3,1,11,7,4,0.9519970972659418
no_pooling,4,2,11,7,4,0.5055984898508331
no_pooling,5,2,11,7,4,0.8996124669595117
no_pooling,6,2,11,7,4,0.9362197649412263
no_pooling,7,2,11,7,4,0.9621244125428807
no_pooling,8,3,11,7,4,0.5075417392776176
no_pooling,9,3,11,7,4,0.8841734706056555
no_pooling,10,3,11,7,4,0.9368064529159356
no_pooling,11,3,11,7,4,0.95413033945117
no_pooling,12,4,11,7,4,0.5049903660071737
no_pooling,0,1,11,7,5,0.48363868426004536
no_pooling,1,1,11,7,5,0.8901699599670906
no_pooling,2,1,11,7,5,0.9322895857780898
no_pooling,3,1,11,7,5,0.9513627972939848
no_pooling,4,2,11,7,5,0.5079854340427494
no_pooling,5,2,11,7,5,0.8895146948996946
no_pooling,6,2,11,7,5,0.9391518118569433
no_pooling,7,2,11,7,5,0.9616461552455969
no_pooling,8,3,11,7,5,0.49413498247274673
no_pooling,9,3,11,7,5,0.8939614403463961
no_pooling,10,3,11,7,5,0.9420143345235922
no_pooling,11,3,11,7,5,0.9517867346517421
no_pooling,12,4,11,7,5,0.5004726287019534
no_pooling,0,1,11,7,6,0.4986693261866794
no_pooling,1,1,11,7,6,0.8885602472620924
no_pooling,2,1,11,7,6,0.9477564610402239
no_pooling,3,1,11,7,6,0.9602800587529445
no_pooling,4,2,11,7,6,0.5040978339016355
no_pooling,5,2,11,7,6,0.9034046995792135
no_pooling,6,2,11,7,6,0.9287679826655146
no_pooling,7,2,11,7,6,0.956506061178538
no_pooling,8,3,11,7,6,0.4927059940228185
no_pooling,9,3,11,7,6,0.8844746299601148
no_pooling,10,3,11,7,6,0.941026448980778
no_pooling,11,3,11,7,6,0.9559026350891212
no_pooling,12,4,11,7,6,0.4986447647167911
no_pooling,0,1,11,7,7,0.5074157231494755
no_pooling,1,1,11,7,7,0.8946544056396613
no_pooling,2,1,11,7,7,0.9475918351693806
no_pooling,3,1,11,7,7,0.9548614686209432
no_pooling,4,2,11,7,7,0.5049084969875788
no_pooling,5,2,11,7,7,0.8974099954952154
no_pooling,6,2,11,7,7,0.9382915522655223
no_pooling,7,2,11,7,7,0.9557075281752105
no_pooling,8,3,11,7,7,0.510797204763646
no_pooling,9,3,11,7,7,0.891686485471123
no_pooling,10,3,11,7,7,0.93447969718738
no_pooling,11,3,11,7,7,0.9577876977126466
no_pooling,12,4,11,7,7,0.5007267579929107
no_pooling,0,1,11,7,8,0.5118348132608029
no_pooling,1,1,11,7,8,0.9033204705644565
no_pooling,2,1,11,7,8,0.9304054253065034
no_pooling,3,1,11,7,8,0.9603300738523874
no_pooling,4,2,11,7,8,0.4967510340000217
no_pooling,5,2,11,7,8,0.8831961401175621
no_pooling,6,2,11,7,8,0.9351118687379372
no_pooling,7,2,11,7,8,0.9551933921542176
no_pooling,8,3,11,7,8,0.4927178561633925
no_pooling,9,3,11,7,8,0.8892994198138103
no_pooling,10,3,11,7,8,0.9398716115692013
no_pooling,11,3,11,7,8,0.9557025259969221
no_pooling,12,4,11,7,8,0.5005346754471252
no_pooling,0,1,11,7,9,0.49214370288616427
no_pooling,1,1,11,7,9,0.8992191448360477
no_pooling,2,1,11,7,9,0.9367143818151485
no_pooling,3,1,11,7,9,0.9620785944474184
no_pooling,4,2,11,7,9,0.503102886530594
no_pooling,5,2,11,7,9,0.9036171669365223
no_pooling,6,2,11,7,9,0.9274584907489065
no_pooling,7,2,11,7,9,0.9599998599490552
no_pooling,8,3,11,7,9,0.4941311353426931
no_pooling,9,3,11,7,9,0.8965354026291942
no_pooling,10,3,11,7,9,0.9345104132368102
no_pooling,11,3,11,7,9,0.9599991495260077
no_pooling,12,4,11,7,9,0.4906301481873259
