model,chainNum,alpha,costWeight,time,partnerID,prediction
no_pooling,33,11,7,3,1,-1.1452462438511901
no_pooling,33,11,7,4,1,-6.463086522861181
no_pooling,33,11,7,5,2,-0.0029105368386624893
no_pooling,33,11,7,6,2,-0.12098606365882598
no_pooling,33,11,7,7,2,-1.2565537219979426
no_pooling,33,11,7,8,2,-6.457134208677013
no_pooling,33,11,7,9,3,-0.013383829428370532
no_pooling,33,11,7,10,3,-0.16553139645732876
no_pooling,33,11,7,11,3,-0.9016736395265852
no_pooling,33,11,7,12,3,-2.0560182966797442
no_pooling,33,11,7,14,4,-0.004842927787479003
no_pooling,34,11,7,1,1,-0.07037165019710308
no_pooling,34,11,7,2,1,-0.08556674915152121
no_pooling,34,11,7,3,1,-1.088982129616582
no_pooling,34,11,7,4,1,-6.137382483945238
no_pooling,34,11,7,5,2,-0.005279479385151686
no_pooling,34,11,7,6,2,-0.3305290434800307
no_pooling,34,11,7,7,2,-0.9554862057376212
no_pooling,34,11,7,8,2,-6.157577138673391
no_pooling,34,11,7,9,3,-0.009763401899426922
no_pooling,34,11,7,10,3,-0.2503725155625744
no_pooling,34,11,7,11,3,-1.3255982424826576
no_pooling,34,11,7,12,3,-6.302943570551925
no_pooling,34,11,7,14,4,-0.0038148467513181845
no_pooling,35,11,7,1,1,-0.07354914239468249
no_pooling,35,11,7,2,1,-0.3232933137228286
no_pooling,35,11,7,3,1,-1.172103210553253
no_pooling,35,11,7,4,1,-6.241802960213361
no_pooling,35,11,7,5,2,-0.0031099431972378138
no_pooling,35,11,7,6,2,-0.3123269733653941
no_pooling,35,11,7,7,2,-1.3568431727388646
no_pooling,35,11,7,8,2,-6.403072438054529
no_pooling,35,11,7,9,3,-0.007457813510271141
no_pooling,35,11,7,10,3,-0.22389380042182697
no_pooling,35,11,7,11,3,-6.735796992854237
no_pooling,35,11,7,12,3,-7.412634762502599
no_pooling,35,11,7,14,4,-0.008458366584541402
no_pooling,36,11,7,1,1,-0.13247117414977086
no_pooling,36,11,7,2,1,-0.366645105893994
no_pooling,36,11,7,3,1,-6.662130487960243
no_pooling,36,11,7,4,1,-7.697521044220272
no_pooling,36,11,7,5,2,-0.0035397643713607884
no_pooling,36,11,7,6,2,-0.3783963837296795
no_pooling,36,11,7,7,2,-6.443176193878424
no_pooling,36,11,7,8,2,-7.469815146553801
no_pooling,36,11,7,9,3,-0.004016765775333016
no_pooling,36,11,7,10,3,-0.11884379992974556
no_pooling,36,11,7,11,3,-0.8089191268861562
no_pooling,36,11,7,12,3,-2.519112977532247
no_pooling,36,11,7,14,4,-0.006914342330382867
no_pooling,37,11,7,1,1,-0.3110004212273586
no_pooling,37,11,7,2,1,-0.38552854704500544
no_pooling,37,11,7,3,1,-1.0745924910079552
no_pooling,37,11,7,4,1,-1.8758897085305914
no_pooling,37,11,7,5,2,-0.004092673972877474
no_pooling,37,11,7,6,2,-0.3265573625320998
no_pooling,37,11,7,7,2,-1.017751533876826
no_pooling,37,11,7,8,2,-1.7914539145366053
no_pooling,37,11,7,9,3,-0.0032069448535665757
no_pooling,37,11,7,10,3,-0.39317190849502015
no_pooling,37,11,7,11,3,-0.7481802922292111
no_pooling,37,11,7,12,3,-2.261769267182116
no_pooling,37,11,7,14,4,-0.004894373717071677
no_pooling,38,11,7,1,1,-0.06799294875212426
no_pooling,38,11,7,2,1,-0.2803290400429114
no_pooling,38,11,7,3,1,-6.382940561265305
no_pooling,38,11,7,4,1,-7.291026509421105
no_pooling,38,11,7,5,2,-0.0036902674495066447
no_pooling,38,11,7,6,2,-0.2245236979231571
no_pooling,38,11,7,7,2,-0.9919496676828673
no_pooling,38,11,7,8,2,-6.322080822569414
no_pooling,38,11,7,9,3,-0.003520754238721279
no_pooling,38,11,7,10,3,-0.27366054696335246
no_pooling,38,11,7,11,3,-1.0884746507174903
no_pooling,38,11,7,12,3,-6.435378380091684
no_pooling,38,11,7,14,4,-0.0019589990832215715
no_pooling,39,11,7,1,1,-0.136215920844446
no_pooling,39,11,7,2,1,-0.18869371118114478
no_pooling,39,11,7,3,1,-0.6708581464324722
no_pooling,39,11,7,4,1,-6.372527072531226
no_pooling,39,11,7,5,2,-0.004525657586505331
no_pooling,39,11,7,6,2,-0.21991216686176443
no_pooling,39,11,7,7,2,-6.681143486098485
no_pooling,39,11,7,8,2,-7.413171998281095
no_pooling,39,11,7,9,3,-0.004726826608845331
no_pooling,39,11,7,10,3,-0.29899832691879874
no_pooling,39,11,7,11,3,-0.9718223381542118
no_pooling,39,11,7,12,3,-6.42199161341646
no_pooling,39,11,7,14,4,-0.0159015568916344
no_pooling,3,11,7,1,1,-0.07486613078588533
no_pooling,3,11,7,2,1,-0.42007327170967573
no_pooling,3,11,7,3,1,-1.279901887835429
no_pooling,3,11,7,4,1,-6.311153955622461
no_pooling,3,11,7,5,2,-0.003048740707931999
no_pooling,3,11,7,6,2,-0.5284138469122049
no_pooling,3,11,7,7,2,-1.173701963077356
no_pooling,3,11,7,8,2,-2.46526084115351
no_pooling,3,11,7,9,3,-0.007994973137328885
no_pooling,3,11,7,10,3,-0.3221957351259733
no_pooling,3,11,7,11,3,-6.509764521975471
no_pooling,3,11,7,12,3,-7.192145103224281
no_pooling,3,11,7,14,4,-0.0042062654551174436
no_pooling,40,11,7,1,1,-0.056512866627866046
no_pooling,40,11,7,2,1,-0.2065422293535733
no_pooling,40,11,7,3,1,-6.485519725067716
no_pooling,40,11,7,4,1,-7.312768145766482
no_pooling,40,11,7,5,2,-0.007465789742283894
no_pooling,40,11,7,6,2,-0.20302212512948628
no_pooling,40,11,7,7,2,-0.9165939095820902
no_pooling,40,11,7,8,2,-6.034063907697645
no_pooling,40,11,7,9,3,-0.0058263079388111896
no_pooling,40,11,7,10,3,-0.14398395079619053
no_pooling,40,11,7,11,3,-0.4493340817561419
no_pooling,40,11,7,12,3,-2.0383859403978946
no_pooling,40,11,7,14,4,-0.0018016875840700791
no_pooling,41,11,7,1,1,-0.2629167371184201
no_pooling,41,11,7,2,1,-0.2386298823098513
no_pooling,41,11,7,3,1,-0.95316763085372
no_pooling,41,11,7,4,1,-2.078494636217675
no_pooling,41,11,7,5,2,-0.0038142792138628457
no_pooling,41,11,7,6,2,-0.12139440510219404
no_pooling,41,11,7,7,2,-0.7945998572905921
no_pooling,41,11,7,8,2,-1.4898821724041582
no_pooling,41,11,7,9,3,-0.0017380602807293198
no_pooling,41,11,7,10,3,-0.3067372688310534
no_pooling,41,11,7,11,3,-0.9031089429342495
no_pooling,41,11,7,12,3,-6.374824946059306
no_pooling,41,11,7,14,4,-0.002394842954899432
no_pooling,42,11,7,1,1,-0.0947622957442356
no_pooling,42,11,7,2,1,-0.21896752143833342
no_pooling,42,11,7,3,1,-1.4145052667494298
no_pooling,42,11,7,4,1,-6.317487287323576
no_pooling,42,11,7,5,2,-0.005929731241700205
no_pooling,42,11,7,6,2,-0.3061077865832226
no_pooling,42,11,7,7,2,-1.4257971811848797
no_pooling,42,11,7,8,2,-1.674071016151913
no_pooling,42,11,7,9,3,-0.005572360373960796
no_pooling,42,11,7,10,3,-0.26070503955148894
no_pooling,42,11,7,11,3,-6.9025989208018625
no_pooling,42,11,7,12,3,-7.388626829544041
no_pooling,42,11,7,14,4,-0.002327951563550779
no_pooling,43,11,7,1,1,-0.03327949629779067
no_pooling,43,11,7,2,1,-12.03209670316693
no_pooling,43,11,7,3,1,-12.57677216584319
no_pooling,43,11,7,4,1,-11.57247256945127
no_pooling,43,11,7,5,2,-0.0040978009057610655
no_pooling,43,11,7,6,2,-0.21401989435980434
no_pooling,43,11,7,7,2,-1.4943604754760251
no_pooling,43,11,7,8,2,-6.351432391499697
no_pooling,43,11,7,9,3,-0.005528359712854954
no_pooling,43,11,7,10,3,-0.26217689535819855
no_pooling,43,11,7,11,3,-0.695318116939145
no_pooling,43,11,7,12,3,-6.414424722783492
no_pooling,43,11,7,14,4,-0.0031135338066973386
no_pooling,44,11,7,1,1,-0.05933339549351395
no_pooling,44,11,7,2,1,-0.3123130662173315
no_pooling,44,11,7,3,1,-0.8460716266594055
no_pooling,44,11,7,4,1,-6.196163963355598
no_pooling,44,11,7,5,2,-0.0029837747666547365
no_pooling,44,11,7,6,2,-0.24512713623226645
no_pooling,44,11,7,7,2,-6.656344440167306
no_pooling,44,11,7,8,2,-7.578129071163723
no_pooling,44,11,7,9,3,-0.003747638870450512
no_pooling,44,11,7,10,3,-0.1182554800159963
no_pooling,44,11,7,11,3,-6.68825523159861
no_pooling,44,11,7,12,3,-7.169714832681434
no_pooling,44,11,7,14,4,-0.004474690245274313
no_pooling,45,11,7,1,1,-0.24145440259747994
no_pooling,45,11,7,2,1,-11.509598969252009
no_pooling,45,11,7,3,1,-11.13206901226583
no_pooling,45,11,7,4,1,-11.578877223742614
no_pooling,45,11,7,5,2,-0.004537217952964939
no_pooling,45,11,7,6,2,-0.15065369166851997
no_pooling,45,11,7,7,2,-1.2430668135008567
no_pooling,45,11,7,8,2,-6.552984595087418
no_pooling,45,11,7,9,3,-0.02248237214859464
no_pooling,45,11,7,10,3,-11.83727732637795
no_pooling,45,11,7,11,3,-12.027133680101633
no_pooling,45,11,7,12,3,-11.650620170877446
no_pooling,45,11,7,14,4,-0.0058946783581603395
no_pooling,46,11,7,1,1,-0.05341529690641517
no_pooling,46,11,7,2,1,-0.17630612276996885
no_pooling,46,11,7,3,1,-1.075131843174834
no_pooling,46,11,7,4,1,-1.7905501888910698
no_pooling,46,11,7,5,2,-0.004051582946111421
no_pooling,46,11,7,6,2,-0.19922513052190988
no_pooling,46,11,7,7,2,-0.7938250961794643
no_pooling,46,11,7,8,2,-1.9459141131856745
no_pooling,46,11,7,9,3,-0.0025256724746114175
no_pooling,46,11,7,10,3,-0.30490956069759534
no_pooling,46,11,7,11,3,-1.0329875163025584
no_pooling,46,11,7,12,3,-1.909143447055797
no_pooling,46,11,7,14,4,-0.002694151121993119
no_pooling,47,11,7,1,1,-0.12925565686634138
no_pooling,47,11,7,2,1,-0.40255191748838465
no_pooling,47,11,7,3,1,-6.719871153145785
no_pooling,47,11,7,4,1,-7.335268468253483
no_pooling,47,11,7,5,2,-0.005143233556587766
no_pooling,47,11,7,6,2,-0.28737138320104805
no_pooling,47,11,7,7,2,-1.4312800107086225
no_pooling,47,11,7,8,2,-5.956324297630125
no_pooling,47,11,7,9,3,-0.010977036225021695
no_pooling,47,11,7,10,3,-0.19564176874022712
no_pooling,47,11,7,11,3,-6.846446961736088
no_pooling,47,11,7,12,3,-7.452138386504474
no_pooling,47,11,7,14,4,-0.0016681002957808944
no_pooling,48,11,7,1,1,-0.12674476111939362
no_pooling,48,11,7,2,1,-0.28492433356674957
no_pooling,48,11,7,3,1,-0.8329490077549089
no_pooling,48,11,7,4,1,-6.141671234796464
no_pooling,48,11,7,5,2,-0.006463678304051241
no_pooling,48,11,7,6,2,-0.1768169741530734
no_pooling,48,11,7,7,2,-1.4543160872934564
no_pooling,48,11,7,8,2,-6.524611141740364
no_pooling,48,11,7,9,3,-0.0030793766427946925
no_pooling,48,11,7,10,3,-0.26176388969618725
no_pooling,48,11,7,11,3,-1.1515373854677762
no_pooling,48,11,7,12,3,-6.651185519077887
no_pooling,48,11,7,14,4,-0.0022173862057784806
no_pooling,4,11,7,1,1,-0.23256109777119974
no_pooling,4,11,7,2,1,-0.6485074033398774
no_pooling,4,11,7,3,1,-7.033624331858176
no_pooling,4,11,7,4,1,-7.3332389529343995
no_pooling,4,11,7,5,2,-0.0036049206007504496
no_pooling,4,11,7,6,2,-0.2996262460632408
no_pooling,4,11,7,7,2,-7.013174270862979
no_pooling,4,11,7,8,2,-7.209964408503975
no_pooling,4,11,7,9,3,-0.009171359910638568
no_pooling,4,11,7,10,3,-0.27787015788492636
no_pooling,4,11,7,11,3,-1.3352060810118547
no_pooling,4,11,7,12,3,-6.26494659958225
no_pooling,4,11,7,14,4,-0.004255488998602209
no_pooling,5,11,7,1,1,-0.08838206377745547
no_pooling,5,11,7,2,1,-0.24676000548720378
no_pooling,5,11,7,3,1,-1.1162243081768999
no_pooling,5,11,7,4,1,-6.563503555257485
no_pooling,5,11,7,5,2,-0.0044297063512956985
no_pooling,5,11,7,6,2,-0.2764689357472285
no_pooling,5,11,7,7,2,-0.8286800933468043
no_pooling,5,11,7,8,2,-6.275392926396489
no_pooling,5,11,7,9,3,-0.0016620994690868512
no_pooling,5,11,7,10,3,-0.1550450365123907
no_pooling,5,11,7,11,3,-1.83496023815054
no_pooling,5,11,7,12,3,-6.539541200030545
no_pooling,5,11,7,14,4,-0.00578849379947857
no_pooling,6,11,7,1,1,-0.022671954450306266
no_pooling,6,11,7,2,1,-0.20481359110286235
no_pooling,6,11,7,3,1,-1.52526226096669
no_pooling,6,11,7,4,1,-6.453741425380661
no_pooling,6,11,7,5,2,-0.00503049547656079
no_pooling,6,11,7,6,2,-0.23356842425876675
no_pooling,6,11,7,7,2,-7.017508749102124
no_pooling,6,11,7,8,2,-7.405799755024599
no_pooling,6,11,7,9,3,-0.004017422868308504
no_pooling,6,11,7,10,3,-0.21525958140050253
no_pooling,6,11,7,11,3,-1.464749898340468
no_pooling,6,11,7,12,3,-6.610593045052569
no_pooling,6,11,7,14,4,-0.0034528812636480614
no_pooling,7,11,7,1,1,-0.09215216866905243
no_pooling,7,11,7,2,1,-0.1677770627763274
no_pooling,7,11,7,3,1,-6.964702894643614
no_pooling,7,11,7,4,1,-7.531829954455564
no_pooling,7,11,7,5,2,-0.0035598937933371154
no_pooling,7,11,7,6,2,-0.2605685322323516
no_pooling,7,11,7,7,2,-0.9794717174852714
no_pooling,7,11,7,8,2,-6.319152531922073
no_pooling,7,11,7,9,3,-0.001762716657879062
no_pooling,7,11,7,10,3,-0.2945429855325478
no_pooling,7,11,7,11,3,-0.969085125467803
no_pooling,7,11,7,12,3,-6.564694209955463
no_pooling,7,11,7,14,4,-0.004196545484397532
no_pooling,8,11,7,1,1,-0.24870156754617412
no_pooling,8,11,7,2,1,-0.24584757881186906
no_pooling,8,11,7,3,1,-6.184448100694038
no_pooling,8,11,7,4,1,-7.123187831051567
no_pooling,8,11,7,5,2,-0.0028423788171210024
no_pooling,8,11,7,6,2,-0.3213020283044443
no_pooling,8,11,7,7,2,-6.974743631118612
no_pooling,8,11,7,8,2,-7.285266881440373
no_pooling,8,11,7,9,3,-0.0067180235612128054
no_pooling,8,11,7,10,3,-0.3900230215378998
no_pooling,8,11,7,11,3,-1.0591653989462735
no_pooling,8,11,7,12,3,-6.5276425043471455
no_pooling,8,11,7,14,4,-0.008174394584059975
no_pooling,9,11,7,1,1,-0.41096503408206075
no_pooling,9,11,7,2,1,-0.2785970697580317
no_pooling,9,11,7,3,1,-1.191129947077737
no_pooling,9,11,7,4,1,-6.304728964543304
no_pooling,9,11,7,5,2,-0.0036124900703315443
no_pooling,9,11,7,6,2,-0.2931148680818794
no_pooling,9,11,7,7,2,-1.0220615554631607
no_pooling,9,11,7,8,2,-2.6866058299569673
no_pooling,9,11,7,9,3,-0.0023382814678213045
no_pooling,9,11,7,10,3,-0.24545140374173977
no_pooling,9,11,7,11,3,-6.569768047090239
no_pooling,9,11,7,12,3,-7.262730979804447
no_pooling,9,11,7,14,4,-0.004507595502012282
