alpha,costWeight,priorSigma,time,speakerID,listenerID,partnerID,utt,longUttScore,object,object1Score
11,7,1,4,2,1,1,word3,-227.43362207686528,object1,-0.8001167447790742
11,7,1,1,3,4,1,word1_word2,-0.0566381848809527,object2,-0.570368403896091
11,7,1,2,4,3,1,word1_word2,-0.03871998269916331,object1,-0.579621246412077
11,7,1,3,3,4,1,word1_word2,-0.16738020987281735,object2,-0.5774721320872518
11,7,1,4,4,3,1,word1_word2,-0.051171462942690434,object2,-0.58166925684242
11,7,1,5,1,3,2,word1_word2,-0.04506603880534501,object2,-3.0119095226726165
11,7,1,6,3,1,2,word3_word4,-168.11526186563918,object2,-0.9231726486748882
11,7,1,7,1,3,2,word1_word2,-0.024622877087203714,object2,-3.0339916803515328
11,7,1,8,3,1,2,word3_word4,-168.1836389103325,object1,-0.9228691699195927
11,7,1,5,2,4,2,word1_word2,-0.028022058988028602,object2,-0.5437341056383947
11,7,1,6,4,2,2,word3_word4,-182.36022197787634,object2,-0.7371534206698802
11,7,1,7,2,4,2,word2,-1.59423623697046,object2,-0.8905480995786603
11,7,1,8,4,2,2,word1,-123.45319934644343,object1,-0.5845337822481411
11,7,1,9,1,4,3,word1,-12.846732846412479,object1,-0.04681597279946797
11,7,1,10,4,1,3,word1,-36.46880745140562,object1,-0.3817552748913008
11,7,1,11,1,4,3,word1,-12.978594286278593,object1,-0.04530815619614366
11,7,1,12,4,1,3,word1,-36.907511077642404,object1,-0.37894589299279646
11,7,1,9,2,3,3,word1_word2,-0.47319796916762863,object2,-3.7308424000463
11,7,1,10,3,2,3,word3,-160.6348418781137,object2,-0.564974291285619
11,7,1,11,2,3,3,word4,-149.30275894227566,object1,-0.3999436698291856
11,7,1,12,3,2,3,word4,-178.22314064016854,object1,-0.04161414607748265
11,7,1,1,1,2,1,word1,-0.12054104070057642,object1,-0.3136284947135572
11,7,1,2,2,1,1,word1,-13.736051640929293,object1,-0.32592222058943615
11,7,1,3,1,2,1,word1_word2,-0.6496150855254046,object1,-0.1112840980380511
11,7,1,4,2,1,1,word1,-7.013231367126357,object1,-0.2790516291894214
11,7,1,1,3,4,1,word1_word2,-0.22745277908509812,object1,-0.23183810507678046
11,7,1,2,4,3,1,word1,-0.6516292444890689,object2,-0.29989661525831957
11,7,1,3,3,4,1,word1_word2,-0.2056545549329556,object2,-0.22920428961972866
11,7,1,4,4,3,1,word1,-0.9246750418157498,object1,-0.2976870502423106
11,7,1,5,1,3,2,word1_word2,-0.12208320814252005,object1,-0.026368729482315653
11,7,1,6,3,1,2,word1,-7.153816368816224,object2,-0.3240584964609318
11,7,1,7,1,3,2,word1_word2,-0.0737816848425154,object1,-0.026683177100775515
11,7,1,8,3,1,2,word1,-7.2609475953602,object1,-0.3245967809856939
11,7,1,5,2,4,2,word1_word2,-0.018212960929624038,object1,-0.2666147246399552
11,7,1,6,4,2,2,word1,-3.8386206935272256,object2,-0.24001267245357225
11,7,1,7,2,4,2,word2,-0.7425518737295463,object1,-0.013166355613503978
11,7,1,8,4,2,2,word2,-7.805597310221756,object1,-0.2880443943666865
11,7,1,9,1,4,3,word2,-7.252009183975716,object1,-0.24010570360343592
11,7,1,10,4,1,3,word2,-12.409892761355703,object1,-0.31068651082174054
11,7,1,11,1,4,3,word2,-6.82025634629521,object1,-0.23608260025786282
11,7,1,12,4,1,3,word2,-12.084932612720738,object1,-0.3151214963134064
11,7,1,9,2,3,3,word2,-0.16928130924927848,object1,-0.08646179798725571
11,7,1,10,3,2,3,word2,-6.675512560712693,object1,-0.051723716755072605
11,7,1,11,2,3,3,word2,-11.153377589639094,object1,-0.07648209917910638
11,7,1,12,3,2,3,word2,-6.7985078571028925,object1,-0.01793023748806822
11,7,1,1,1,2,1,word1_word2,-0.17952941834963457,object1,-0.20331026863436039
11,7,1,2,2,1,1,word2,-2.3031625012235004,object2,-0.3587886937972352
11,7,1,3,1,2,1,word1,-6.362809472083342,object1,-0.009585266717115412
11,7,1,4,2,1,1,word1,-7.71877602927333,object1,-0.2762584094267145
11,7,1,1,3,4,1,word1,-7.024709720343939,object2,-0.27576593542373945
11,7,1,2,4,3,1,word1,-6.420829730539889,object2,-0.26518880937560013
11,7,1,3,3,4,1,word1,-7.101454472956124,object2,-0.2756687633552111
11,7,1,4,4,3,1,word1,-7.2925164677357195,object1,-0.2684164136878422
11,7,1,5,1,3,2,word1,-4.67466892719883,object1,-0.006526080294342911
11,7,1,6,3,1,2,word1,-9.78789431858062,object1,-0.30634862065251056
11,7,1,7,1,3,2,word1,-4.865701608436944,object1,-0.006024364490899669
11,7,1,8,3,1,2,word1,-9.72711185133407,object1,-0.30600007394949447
11,7,1,5,2,4,2,word1,-3.395741666647531,object1,-0.30410863418643425
11,7,1,6,4,2,2,word1,-11.85149524150016,object1,-0.19770205133000682
11,7,1,7,2,4,2,word1,-8.006883457102692,object1,-0.018938099947051756
11,7,1,8,4,2,2,word1,-11.692063193830851,object1,-0.17441958646470213
11,7,1,9,1,4,3,word1_word2,-0.002896171961559439,object1,-0.029282470117856285
11,7,1,10,4,1,3,word2,-7.373623433788204,object1,-0.36144360090516187
11,7,1,11,1,4,3,word1_word2,-0.006116658218090344,object1,-0.03063035925816466
11,7,1,12,4,1,3,word2,-7.228926952740832,object1,-0.36466608419547075
11,7,1,9,2,3,3,word1_word2,-0.006495856363478945,object1,-0.08373967153891883
11,7,1,10,3,2,3,word1,-9.021052114357333,object1,-0.15918555652976785
11,7,1,11,2,3,3,word1,-6.830010558055578,object1,-0.0041608430271336235
11,7,1,12,3,2,3,word1,-9.16579683762339,object1,-0.018679354932248406
11,7,1,1,1,2,1,word1_word2,-0.017920756420387693,object2,-0.21601208577657927
11,7,1,2,2,1,1,word3_word4,-150.88901069228683,object2,-1.0634221524527159
11,7,1,3,1,2,1,word1_word2,-0.09111563267894236,object2,-1.7169639500753198
11,7,1,4,2,1,1,word3,-95.82825051739218,object1,-1.0415089647394284
11,7,1,1,3,4,1,word2,-0.5208097669411274,object2,-0.5600320853837023
11,7,1,2,4,3,1,word1_word2,-0.33336481087614084,object2,-0.5461668529540504
11,7,1,3,3,4,1,word2,-0.6594753757617156,object2,-0.5572227255547012
11,7,1,4,4,3,1,word1_word2,-0.2806596631842808,object1,-0.5481209370569343
11,7,1,5,1,3,2,word1_word2,-1.521964209812225,object2,-2.584898024456702
11,7,1,6,3,1,2,word2,-86.76917406811141,object2,-0.4636025995763173
11,7,1,7,1,3,2,word2,-2.0002479313897297,object2,-0.614279022508777
11,7,1,8,3,1,2,word2,-86.33218487705956,object2,-0.4578021762740517
11,7,1,5,2,4,2,word1_word2,-0.11460062547732969,object2,-0.5371994374345526
11,7,1,6,4,2,2,word3,-169.56329431889077,object1,-0.7947505458962228
11,7,1,7,2,4,2,word3,-8.835208337768222,object1,-0.054860708683645294
11,7,1,8,4,2,2,word3,-242.58358261746517,object1,-0.6061158197638862
11,7,1,9,1,4,3,word1,-13.591131175648437,object1,-0.02093929105634142
11,7,1,10,4,1,3,word1,-26.96079831969469,object1,-0.3719790026257814
11,7,1,11,1,4,3,word1,-14.378958734827684,object1,-0.020921780748737757
11,7,1,12,4,1,3,word1,-26.966649907456002,object1,-0.37322989037058735
11,7,1,9,2,3,3,word1,-10.456582358652312,object2,-0.7244036698122306
11,7,1,10,3,2,3,word1,-114.83157222580392,object2,-2.465595701852683
11,7,1,11,2,3,3,word2,-88.19742288046237,object2,-5.595769542155412
11,7,1,12,3,2,3,word3,-123.11680233047507,object2,-0.33301109701079135
11,7,1,1,1,2,1,word1_word2,-0.09038591175371027,object1,-0.23694762383637438
11,7,1,2,2,1,1,word1,-2.4182226694993045,object1,-0.3678201640204833
11,7,1,3,1,2,1,word1_word2,-0.005321159696457362,object1,-0.03810320374345011
11,7,1,4,2,1,1,word1,-6.604250529850304,object2,-0.31008593469297174
11,7,1,1,3,4,1,word1_word2,-0.06925409901365501,object1,-0.2222848843556702
11,7,1,2,4,3,1,word1_word2,-0.12316399178454424,object2,-0.23457844217780494
11,7,1,3,3,4,1,word1_word2,-0.04420621496591429,object1,-0.2272065917080082
11,7,1,4,4,3,1,word1_word2,-0.13360218210612723,object1,-0.2317370925733279
11,7,1,5,1,3,2,word1_word2,-0.08735594456553034,object1,-0.016904432550394175
11,7,1,6,3,1,2,word1,-6.570273154400473,object2,-0.3267932634596894
11,7,1,7,1,3,2,word1_word2,-0.03319456603857424,object1,-0.016165534858654636
11,7,1,8,3,1,2,word1,-6.6449362524323,object1,-0.32834173985613363
11,7,1,5,2,4,2,word2,-0.6053828561797446,object2,-0.3325063925174185
11,7,1,6,4,2,2,word1,-63.24045732142102,object1,-0.4446901099474025
11,7,1,7,2,4,2,word1_word2,-0.17830370159769152,object2,-0.49270035348552493
11,7,1,8,4,2,2,word1,-162.95376629936771,object1,-0.4263743885176299
11,7,1,9,1,4,3,word2,-9.564775435791454,object1,-0.0036452646500326606
11,7,1,10,4,1,3,word2,-14.04698831682254,object2,-0.25919054499724853
11,7,1,11,1,4,3,word2,-9.599988838185212,object1,-0.0032287518691728307
11,7,1,12,4,1,3,word2,-13.942750647831883,object2,-0.2582371064046087
11,7,1,9,2,3,3,word1_word2,-0.06016187294093813,object1,-0.021929432278231867
11,7,1,10,3,2,3,word2,-6.763598386647782,object1,-0.09105744236050534
11,7,1,11,2,3,3,word2,-6.670168210376559,object1,-0.08085370397490284
11,7,1,12,3,2,3,word2,-6.7128816474994775,object1,-0.021837488100875425
11,7,1,1,1,2,1,word1,-0.05302790647432333,object1,-0.34910666283113706
11,7,1,2,2,1,1,word1,-12.788405379214437,object1,-0.29150550122696123
11,7,1,3,1,2,1,word1,-0.35550208050532456,object1,-0.025902828230989623
11,7,1,4,2,1,1,word1,-13.432743990078192,object1,-0.2977390264180796
11,7,1,1,3,4,1,word1,-4.890176483972938,object2,-0.2813012599782994
11,7,1,2,4,3,1,word1,-2.883475806643318,object1,-0.27281127516524634
11,7,1,3,3,4,1,word1,-4.549133730963348,object1,-0.2829168799533045
11,7,1,4,4,3,1,word1,-3.2632698990066586,object1,-0.26996596754267205
11,7,1,5,1,3,2,word1_word2,-0.46811802339615827,object1,-0.1008862346440901
11,7,1,6,3,1,2,word1,-11.60206133994611,object2,-0.3073934053329312
11,7,1,7,1,3,2,word1_word2,-0.6641592722162032,object1,-0.10079919362806852
11,7,1,8,3,1,2,word1,-11.67270551978369,object1,-0.3041249041058134
11,7,1,5,2,4,2,word1_word2,-1.0074382861689273,object2,-0.27615981171875925
11,7,1,6,4,2,2,word3_word4,-146.6505651784686,object2,-1.2251133069753006
11,7,1,7,2,4,2,word1,-6.8121935068664285,object1,-0.3942494236427278
11,7,1,8,4,2,2,word1,-127.07406423899197,object2,-0.2781868317667206
11,7,1,9,1,4,3,word2,-5.9080156363314495,object1,-0.05863936423404865
11,7,1,10,4,1,3,word2,-4.841280092615852,object2,-0.23884283648780552
11,7,1,11,1,4,3,word2,-6.283225201641305,object1,-0.05893567798118552
11,7,1,12,4,1,3,word2,-4.891600924957917,object1,-0.23940589720224445
11,7,1,9,2,3,3,word1_word2,-0.016708138967338564,object1,-0.03434433275559869
11,7,1,10,3,2,3,word2,-6.721055206046286,object1,-0.10272598282286982
11,7,1,11,2,3,3,word2,-6.767936569581554,object2,-0.09018139189904648
11,7,1,12,3,2,3,word2,-6.853802269282865,object1,-0.5737702641840592
