role,bonus,repid,roomid,target,content,trialnum,networkid,stimsetid,partnernum,participantid
speaker,0.84,1,3,tangram_J.png,arms out,5,24,2,1,94
speaker,0.88,1,3,tangram_K.png,pray,6,24,2,1,94
speaker,1,2,3,tangram_I.png,Jumping ,9,24,2,1,93
speaker,0.92,1,3,tangram_I.png,dancing ,7,24,2,1,94
speaker,0.96,2,3,tangram_K.png,Praying ,8,24,2,1,93
speaker,1.04,2,3,tangram_J.png,Waving ,10,24,2,1,93
speaker,1.08,2,3,tangram_H.png,Kneeling ,11,24,2,1,93
speaker,1.12,3,3,tangram_J.png,arms out,12,24,2,1,94
speaker,1.16,3,3,tangram_I.png,dancing,13,24,2,1,94
speaker,1.2,3,3,tangram_H.png,pray,14,24,2,1,94
speaker,1.2,3,3,tangram_K.png,pray,15,24,2,1,94
speaker,1.28,0,4,tangram_I.png,kicking guy,0,24,2,2,95
speaker,1.36,0,4,tangram_K.png,beggar pose,2,24,2,2,95
speaker,1.36,1,4,tangram_I.png,kicking,4,24,2,2,94
speaker,1.32,0,4,tangram_H.png,fat blob with no hands,1,24,2,2,95
speaker,1.4,0,4,tangram_J.png,blob with one hand (or the only one we haven't picked),3,24,2,2,95
speaker,1.44,1,4,tangram_H.png,no limbs,6,24,2,2,94
speaker,1.48,1,4,tangram_K.png,beggar,7,24,2,2,94
speaker,1.6,2,4,tangram_H.png,no limbs,8,24,2,2,95
speaker,1.4,1,4,tangram_J.png,fat with one hand out,5,24,2,2,94
speaker,1.64,2,4,tangram_J.png,one hand,9,24,2,2,95
speaker,1.76,3,4,tangram_J.png,fat one hand,14,24,2,2,94
speaker,1.68,2,4,tangram_K.png,beg,10,24,2,2,95
speaker,1.72,2,4,tangram_I.png,kick,11,24,2,2,95
speaker,1.68,3,4,tangram_K.png,beg,12,24,2,2,94
speaker,1.72,3,4,tangram_I.png,kick,13,24,2,2,94
speaker,1.8,3,4,tangram_H.png,no limbs,15,24,2,2,94
speaker,1.28,0,5,tangram_K.png,beggar,0,24,2,2,96
speaker,1.32,0,5,tangram_J.png,fat one hand,1,24,2,2,96
speaker,1.4,0,5,tangram_H.png,fat no limbs,3,24,2,2,96
speaker,1.36,0,5,tangram_I.png,kicking,2,24,2,2,96
speaker,1.36,1,5,tangram_I.png,Dancing ,4,24,2,2,93
speaker,1.4,1,5,tangram_J.png,Fat one hand ,5,24,2,2,93
speaker,1.44,1,5,tangram_H.png,No limb,6,24,2,2,93
speaker,1.48,1,5,tangram_K.png,Praying ,7,24,2,2,93
speaker,1.56,2,5,tangram_J.png,fat one hand,8,24,2,2,96
speaker,1.6,2,5,tangram_K.png,sitting/begging,9,24,2,2,96
speaker,1.64,2,5,tangram_I.png,kicking,10,24,2,2,96
speaker,1.68,2,5,tangram_H.png,fat no limbs,11,24,2,2,96
speaker,1.68,3,5,tangram_I.png,Dancing ,14,24,2,2,93
speaker,1.64,3,5,tangram_J.png,One hand fat,12,24,2,2,93
speaker,1.68,3,5,tangram_H.png,Meditation ,13,24,2,2,93
speaker,1.72,3,5,tangram_K.png,Begging ,15,24,2,2,93
speaker,0,0,0,tangram_D.png,"Diamond head, hands holding a tray on the left side. Standing up.",0,25,0,0,98
listener,0,0,0,tangram_D.png,hi,0,25,0,0,97
speaker,0.04,0,0,tangram_C.png,"Diamond head, looks like he's diving to his left with arms spread.",1,25,0,0,98
speaker,0.08,0,0,tangram_A.png,"One foot on the ground, one raised. Looks like he's carrying a flag on his back.",2,25,0,0,98
speaker,0.12,0,0,tangram_B.png,"looks like he's kneeling. Diamond head, facing to the right.",3,25,0,0,98
speaker,0.12,1,0,tangram_D.png,diamond head standing straight up holding something on left side,4,25,0,0,97
speaker,0.16,1,0,tangram_C.png,diamond head leaning left with arms raised up,5,25,0,0,97
speaker,0.2,1,0,tangram_A.png,diamond head on back of body on right with left leg kicking,6,25,0,0,97
speaker,0.24,1,0,tangram_B.png,diamond head with triangle hanging off it on right side and seems to be sitting or kneeling,7,25,0,0,97
speaker,0.28,2,0,tangram_D.png,"Diamond head, holding a plate on the left side of your screen. Standing up straight.",8,25,0,0,98
speaker,0.32,2,0,tangram_A.png,"One leg on ground, other leg raised on left side of your screen. Looks like he's carrying a square object on his back.",9,25,0,0,98
speaker,0.36,2,0,tangram_C.png,"Diamond head, diving to the left with arms raised.",10,25,0,0,98
speaker,0.44,3,0,tangram_C.png,arms raised,12,25,0,0,97
speaker,0.4,2,0,tangram_B.png,"Diamond head, kneeling. Triangle at bottom of diamond head on right side of your screen.",11,25,0,0,98
speaker,0.44,3,0,tangram_C.png,diamond head leaning left with arm raised,12,25,0,0,97
speaker,0.48,3,0,tangram_B.png,diamond head kneeling with triangle off the right side of head,13,25,0,0,97
speaker,0.52,3,0,tangram_D.png,diamond head standing up straight with box on left side,14,25,0,0,97
speaker,0.56,3,0,tangram_A.png,diamond head with head on right side of body with left leg raised,15,25,0,0,97
listener,0,0,1,tangram_C.png,hi,0,25,0,0,99
speaker,0,0,1,tangram_C.png,flying,0,25,0,0,100
speaker,0.04,0,1,tangram_D.png,one leg on the ground,1,25,0,0,100
speaker,0.04,0,1,tangram_A.png,marching,2,25,0,0,100
speaker,0.12,1,1,tangram_A.png,marching,4,25,0,0,99
listener,0.12,1,1,tangram_A.png,begging with hands together in front,4,25,0,0,100
speaker,0.12,1,1,tangram_A.png,walking,4,25,0,0,99
speaker,0.08,0,1,tangram_B.png,kneeling,3,25,0,0,100
listener,0.12,1,1,tangram_A.png,no,4,25,0,0,100
speaker,0.12,1,1,tangram_A.png,1 foot up,4,25,0,0,99
speaker,0.16,1,1,tangram_B.png,praying on knees,5,25,0,0,99
speaker,0.2,1,1,tangram_D.png,preaching,6,25,0,0,99
speaker,0.24,1,1,tangram_C.png,flying,7,25,0,0,99
speaker,0.28,2,1,tangram_A.png,marching,8,25,0,0,100
speaker,0.32,2,1,tangram_C.png,flying,9,25,0,0,100
speaker,0.36,2,1,tangram_D.png,preaching,10,25,0,0,100
speaker,0.4,2,1,tangram_B.png,kneeling,11,25,0,0,100
speaker,0.44,3,1,tangram_D.png,preaching,12,25,0,0,99
speaker,0.48,3,1,tangram_C.png,flying,13,25,0,0,99
speaker,0.52,3,1,tangram_B.png,kneeling,14,25,0,0,99
speaker,0.56,3,1,tangram_A.png,marching,15,25,0,0,99
speaker,0.6,0,2,tangram_B.png,kneeling on ground,0,25,0,1,100
speaker,0.64,0,2,tangram_C.png,flying,1,25,0,1,100
speaker,0.68,0,2,tangram_D.png,standing and begging,2,25,0,1,100
speaker,0.72,0,2,tangram_A.png,marching,3,25,0,1,100
speaker,0.8,1,2,tangram_A.png,"marching - one leg down, other in air",5,25,0,1,98
speaker,0.84,1,2,tangram_D.png,"Standing straight, holding a plate or something.",6,25,0,1,98
speaker,0.76,1,2,tangram_C.png,flying,4,25,0,1,98
speaker,0.88,1,2,tangram_B.png,Kneeling,7,25,0,1,98
speaker,0.92,2,2,tangram_D.png,holding plate,8,25,0,1,100
speaker,0.96,2,2,tangram_B.png,kneeling,9,25,0,1,100
speaker,1.12,3,2,tangram_D.png,"standing straight, holding plate",13,25,0,1,98
speaker,1,2,2,tangram_A.png,marching,10,25,0,1,100
speaker,1.04,2,2,tangram_C.png,flying,11,25,0,1,100
speaker,1.08,3,2,tangram_A.png,marching,12,25,0,1,98
speaker,1.16,3,2,tangram_C.png,flying,14,25,0,1,98
speaker,1.2,3,2,tangram_B.png,kneeling,15,25,0,1,98
speaker,0.6,0,3,tangram_D.png,preaching,0,25,0,1,99
listener,0.6,0,3,tangram_D.png,is it leaning left?,0,25,0,1,97
speaker,0.6,0,3,tangram_D.png, no standing with book in hand,0,25,0,1,99
speaker,0.64,0,3,tangram_A.png,marching,1,25,0,1,99
speaker,0.68,0,3,tangram_B.png,kneeling,2,25,0,1,99
speaker,0.8,1,3,tangram_D.png,diamond head standing straight with book on left ,5,25,0,1,97
speaker,0.72,0,3,tangram_C.png,flying,3,25,0,1,99
speaker,0.76,1,3,tangram_A.png,diamond head with left leg raised,4,25,0,1,97
speaker,0.84,1,3,tangram_C.png,diamond head leaning left with arms raised,6,25,0,1,97
speaker,0.88,1,3,tangram_B.png,kneeling,7,25,0,1,97
speaker,0.92,2,3,tangram_D.png,standing with book in front,8,25,0,1,99
speaker,1,2,3,tangram_C.png,flying ,10,25,0,1,99
speaker,0.96,2,3,tangram_A.png,marching with leg raised,9,25,0,1,99
speaker,1.04,2,3,tangram_B.png,kneeling,11,25,0,1,99
speaker,1.08,3,3,tangram_C.png,flying,12,25,0,1,97
speaker,1.12,3,3,tangram_A.png,left leg raised marching,13,25,0,1,97
speaker,1.16,3,3,tangram_B.png,kneeling,14,25,0,1,97
speaker,1.2,3,3,tangram_D.png,standing straight with book left side,15,25,0,1,97
speaker,1.24,0,4,tangram_B.png,"Diamond head, kneeling",0,25,0,2,98
speaker,1.32,0,4,tangram_C.png,flying,2,25,0,2,98
speaker,1.28,0,4,tangram_D.png,"standing straight, holding plate.",1,25,0,2,98
speaker,1.36,0,4,tangram_A.png,"marching, one foot on ground, one foot up",3,25,0,2,98
speaker,1.4,1,4,tangram_B.png,kneeling,4,25,0,2,99
speaker,1.52,1,4,tangram_C.png,flying,7,25,0,2,99
speaker,1.56,2,4,tangram_B.png,kneeling,8,25,0,2,98
speaker,1.44,1,4,tangram_A.png,marching 1 leg up,5,25,0,2,99
speaker,1.48,1,4,tangram_D.png,standing straight w/book,6,25,0,2,99
speaker,1.6,2,4,tangram_D.png,standing straight,9,25,0,2,98
speaker,1.64,2,4,tangram_C.png,flying,10,25,0,2,98
speaker,1.68,2,4,tangram_A.png,"marching, one foot up",11,25,0,2,98
speaker,1.72,3,4,tangram_D.png,standing straight,12,25,0,2,99
speaker,1.76,3,4,tangram_B.png,kneeling,13,25,0,2,99
speaker,1.8,3,4,tangram_A.png,marching 1 foot up,14,25,0,2,99
speaker,1.84,3,4,tangram_C.png,flying,15,25,0,2,99
speaker,1.24,0,5,tangram_A.png,marching,0,25,0,2,100
speaker,1.28,0,5,tangram_C.png,flying,1,25,0,2,100
speaker,1.32,0,5,tangram_B.png,kneeling,2,25,0,2,100
speaker,1.4,1,5,tangram_B.png,kneeling,4,25,0,2,97
speaker,1.36,0,5,tangram_D.png,holding plate,3,25,0,2,100
speaker,1.44,1,5,tangram_C.png,flying,5,25,0,2,97
speaker,1.48,1,5,tangram_D.png,holding plate,6,25,0,2,97
speaker,1.52,1,5,tangram_A.png,marching,7,25,0,2,97
speaker,1.56,2,5,tangram_B.png,kneeling,8,25,0,2,100
speaker,1.6,2,5,tangram_C.png,flying,9,25,0,2,100
speaker,1.64,2,5,tangram_A.png,marching,10,25,0,2,100
speaker,1.68,2,5,tangram_D.png,holding plate,11,25,0,2,100
speaker,1.72,3,5,tangram_B.png,kneeling,12,25,0,2,97
speaker,1.76,3,5,tangram_A.png,marching,13,25,0,2,97
speaker,1.8,3,5,tangram_D.png,holding plate,14,25,0,2,97
speaker,1.84,3,5,tangram_C.png,flying,15,25,0,2,97
listener,0,0,0,tangram_G.png,Hello,0,26,1,0,104
listener,0,0,0,tangram_F.png,the bunny suit?,1,26,1,0,104
speaker,0,0,0,tangram_F.png,someone sitting down facing left with their feet stuck out,1,26,1,0,101
speaker,0,0,0,tangram_G.png,looks like a person in a bunny suit or something facing to the left with his arm behind his back,0,26,1,0,101
listener,0,0,0,tangram_E.png,again,2,26,1,0,104
speaker,0.04,0,0,tangram_L.png,person reading a book,3,26,1,0,101
speaker,0,0,0,tangram_E.png,person facing to the right with 2 triangular ears,2,26,1,0,101
speaker,0.08,1,0,tangram_F.png,person facing left sitting no ears,4,26,1,0,104
speaker,0.12,1,0,tangram_E.png,person facing right sitting with ears,5,26,1,0,104
speaker,0.24,2,0,tangram_F.png,person sitting facing left no ears,8,26,1,0,101
speaker,0.16,1,0,tangram_L.png,person standing facing right,6,26,1,0,104
speaker,0.2,1,0,tangram_G.png,person facing left sitting with ears,7,26,1,0,104
speaker,0.28,2,0,tangram_G.png,dude with one square ear facing left,9,26,1,0,101
speaker,0.28,2,0,tangram_L.png,person holding a book out,10,26,1,0,101
speaker,0.32,2,0,tangram_E.png,two triangular ears,11,26,1,0,101
speaker,0.36,3,0,tangram_G.png,person facing left with twoears sitting,12,26,1,0,104
speaker,0.4,3,0,tangram_F.png,person sitting facing left with no ears,13,26,1,0,104
speaker,0.44,3,0,tangram_E.png,person facing right sitting with two ears,14,26,1,0,104
speaker,0.48,3,0,tangram_L.png,person standing f=acing right with a book,15,26,1,0,104
listener,0,0,1,tangram_L.png,Hi,0,26,1,0,103
speaker,0,0,1,tangram_L.png,looks like someone is praying,0,26,1,0,102
listener,0,0,1,tangram_L.png,Can you please give some clue,0,26,1,0,103
listener,0.04,0,1,tangram_G.png,next quick pls,1,26,1,0,103
speaker,0.04,0,1,tangram_G.png,looks like dancing,1,26,1,0,102
speaker,0.08,0,1,tangram_E.png,someone looks like dancing,2,26,1,0,102
listener,0.08,0,1,tangram_F.png,quick pls,3,26,1,0,103
listener,0.08,0,1,tangram_F.png,running out of time,3,26,1,0,103
speaker,0.08,0,1,tangram_F.png,someone looks like sitting,3,26,1,0,102
speaker,0.16,1,1,tangram_E.png,someone is reading,5,26,1,0,103
speaker,0.12,1,1,tangram_L.png,somone is half standing,4,26,1,0,103
speaker,0.16,1,1,tangram_G.png,some one is dancing,6,26,1,0,103
speaker,0.16,1,1,tangram_F.png,some one is sitting,7,26,1,0,103
listener,0.2,2,1,tangram_E.png,quick,8,26,1,0,103
speaker,0.2,2,1,tangram_E.png,looks like turning  back,8,26,1,0,102
speaker,0.2,2,1,tangram_G.png,looks like walking very fastly,9,26,1,0,102
listener,0.2,2,1,tangram_E.png,running out of time,8,26,1,0,103
speaker,0.24,2,1,tangram_F.png,sitting,10,26,1,0,102
speaker,0.24,2,1,tangram_L.png,looks like half sitting,11,26,1,0,102
speaker,0.28,3,1,tangram_G.png,someone is taichi,12,26,1,0,103
speaker,0.32,3,1,tangram_E.png,someone is sitting,13,26,1,0,103
speaker,0.32,3,1,tangram_L.png,someone is giving,14,26,1,0,103
speaker,0.36,3,1,tangram_F.png,someone is seeing down,15,26,1,0,103
listener,0.36,0,2,tangram_F.png,quick pls,0,26,1,1,103
speaker,0.52,0,2,tangram_F.png,person sittng facing left with no ears,0,26,1,1,104
speaker,0.56,0,2,tangram_E.png,person sitting facing right with two ears,1,26,1,1,104
speaker,0.6,0,2,tangram_G.png,person facing left sitting with two ears,2,26,1,1,104
speaker,0.52,1,2,tangram_F.png,someone is facing left with hands down,4,26,1,1,103
speaker,0.64,0,2,tangram_L.png,person standing facing right holding a book,3,26,1,1,104
speaker,0.52,1,2,tangram_E.png,someone is facing right and sitting,5,26,1,1,103
speaker,0.56,1,2,tangram_G.png,some one is facing left and getting up,6,26,1,1,103
speaker,0.56,1,2,tangram_L.png,somone is half sitting,7,26,1,1,103
speaker,0.76,2,2,tangram_G.png,sitting down facing left with two ears,8,26,1,1,104
listener,0.6,2,2,tangram_G.png,quick pls,8,26,1,1,103
speaker,0.8,2,2,tangram_L.png,standing facing right holding a book,9,26,1,1,104
speaker,0.84,2,2,tangram_E.png,sitting facing right with two ears,10,26,1,1,104
speaker,0.88,2,2,tangram_F.png,sitting facing left with no ears,11,26,1,1,104
speaker,0.76,3,2,tangram_E.png,someone facing right with two ears,12,26,1,1,103
speaker,0.84,3,2,tangram_L.png,some one standing right with no ears,14,26,1,1,103
speaker,0.8,3,2,tangram_G.png,some one facing left with two ears,13,26,1,1,103
speaker,0.88,3,2,tangram_F.png,someone sitting left with no ears,15,26,1,1,103
speaker,0.36,0,3,tangram_L.png,looks like reading,0,26,1,1,102
speaker,0.44,0,3,tangram_G.png,looks like dancing,2,26,1,1,102
speaker,0.4,0,3,tangram_F.png,looks sitting,1,26,1,1,102
speaker,0.48,0,3,tangram_E.png,looks like turning back,3,26,1,1,102
speaker,0.68,1,3,tangram_G.png,dancing,4,26,1,1,101
speaker,0.68,1,3,tangram_E.png,two triangles on top,5,26,1,1,101
speaker,0.72,1,3,tangram_L.png,reading,6,26,1,1,101
speaker,0.76,1,3,tangram_F.png,sitting,7,26,1,1,101
speaker,0.64,2,3,tangram_F.png,sitting in general,9,26,1,1,102
speaker,0.68,2,3,tangram_E.png,turning back,10,26,1,1,102
speaker,0.64,2,3,tangram_L.png,half sitting,8,26,1,1,102
speaker,0.72,2,3,tangram_G.png,dancing,11,26,1,1,102
speaker,0.92,3,3,tangram_F.png,sitting,12,26,1,1,101
speaker,0.92,3,3,tangram_E.png,turning back,13,26,1,1,101
speaker,0.96,3,3,tangram_G.png,dancing with one square ear on top and an arm stuck behind him,14,26,1,1,101
speaker,1,3,3,tangram_L.png,reading a book,15,26,1,1,101
speaker,0.88,0,4,tangram_E.png,Reading book,0,26,1,2,102
speaker,0.88,0,4,tangram_G.png,Looks dancing,1,26,1,2,102
listener,1.08,0,4,tangram_F.png,facing left or right,2,26,1,2,104
speaker,0.88,0,4,tangram_F.png,facing left,2,26,1,2,102
speaker,0.88,0,4,tangram_L.png,half sitting,3,26,1,2,102
speaker,0.88,0,4,tangram_F.png,sitting,2,26,1,2,102
speaker,1.12,1,4,tangram_F.png,sitting facing left with no ears,5,26,1,2,104
speaker,1.16,1,4,tangram_E.png,sitting facing right with two ears,6,26,1,2,104
speaker,1.12,1,4,tangram_G.png,sitting facing left with two ears,4,26,1,2,104
speaker,1.16,1,4,tangram_L.png,standing facing left holding a book,7,26,1,2,104
speaker,0.96,2,4,tangram_G.png,Hick foot ball,8,26,1,2,102
listener,1.16,2,4,tangram_G.png,facing which way and how many ears,8,26,1,2,104
speaker,0.96,2,4,tangram_G.png,facing left,8,26,1,2,102
speaker,0.96,2,4,tangram_L.png,reading books,9,26,1,2,102
speaker,0.96,2,4,tangram_G.png,one,8,26,1,2,102
listener,1.16,2,4,tangram_G.png,how many ears,8,26,1,2,104
speaker,1,2,4,tangram_E.png,dancing,11,26,1,2,102
speaker,1,2,4,tangram_F.png,general sitting,10,26,1,2,102
speaker,1.2,3,4,tangram_L.png,standing facing right reading a book,12,26,1,2,104
speaker,1.24,3,4,tangram_E.png,sitting facing right with two ears,13,26,1,2,104
speaker,1.28,3,4,tangram_G.png,sitting facing left with two ears,14,26,1,2,104
speaker,1.32,3,4,tangram_F.png,sitting facing left with no ears,15,26,1,2,104
speaker,0.92,0,5,tangram_L.png,someone standing with no ears,0,26,1,2,103
speaker,1,0,5,tangram_E.png,some facing right with two ears,2,26,1,2,103
speaker,0.96,0,5,tangram_F.png,some facing left with no ears,1,26,1,2,103
speaker,1.04,0,5,tangram_G.png,someone facing left with two ears,3,26,1,2,103
listener,1.08,1,5,tangram_E.png,quick pls,4,26,1,2,103
speaker,1.24,1,5,tangram_L.png,standing with no ears pointing right,5,26,1,2,101
speaker,1.28,1,5,tangram_F.png,sitting facing left no ears,6,26,1,2,101
speaker,1.2,1,5,tangram_E.png,sitting facing right with two triangle ears,4,26,1,2,101
speaker,1.24,2,5,tangram_L.png,someone standing right with no ears,8,26,1,2,103
speaker,1.32,1,5,tangram_G.png,sitting facing left with one square ear and one triangle ear,7,26,1,2,101
speaker,1.28,2,5,tangram_G.png,someone sitting left with two ears,9,26,1,2,103
speaker,1.32,2,5,tangram_F.png,someone sitting left with no ears,10,26,1,2,103
speaker,1.36,2,5,tangram_E.png,someone facing right with two ears,11,26,1,2,103
speaker,1.52,3,5,tangram_L.png,standing pointing right no ears,12,26,1,2,101
speaker,1.56,3,5,tangram_E.png,sitting facing right two triangle ears,13,26,1,2,101
speaker,1.64,3,5,tangram_F.png,sitting facing left no ears,15,26,1,2,101
speaker,1.6,3,5,tangram_G.png,sitting facing left one square ear one triangle ear,14,26,1,2,101
speaker,0,0,0,tangram_F.png,"A man sitting, facing left.",0,27,1,0,105
speaker,0,0,0,tangram_F.png,The man is fat,0,27,1,0,105
speaker,0.04,0,0,tangram_G.png,"A rabbit sitting, facing left",1,27,1,0,105
speaker,0.04,0,0,tangram_E.png,"A rabbit facing right, sitting",2,27,1,0,105
speaker,0.04,0,0,tangram_G.png,The rabbit looks like he's going to lie down,1,27,1,0,105
speaker,0.04,0,0,tangram_L.png,A woman in a dress not sitting,3,27,1,0,105
speaker,0.04,0,0,tangram_L.png,The woman is facing right,3,27,1,0,105
speaker,0.04,0,0,tangram_L.png,She looks like she's holding a plate,3,27,1,0,105
speaker,0.04,0,0,tangram_L.png,Or a tray,3,27,1,0,105
speaker,0.04,0,0,tangram_L.png,The woman looks like she's holding a tray,3,27,1,0,105
speaker,0.08,1,0,tangram_E.png,a woman with two high ponytais,4,27,1,0,107
speaker,0.12,1,0,tangram_F.png,a man sitting with his back against the wall,5,27,1,0,107
speaker,0.12,1,0,tangram_F.png,with his knees to his chest,5,27,1,0,107
speaker,0.16,1,0,tangram_G.png,a person with a triangular hood and tail,6,27,1,0,107
speaker,0.16,1,0,tangram_L.png,a person bending their knees and holding a tray,7,27,1,0,107
speaker,0.24,2,0,tangram_F.png,"A man sitting against a wall, his knees high to his chest",9,27,1,0,105
speaker,0.2,2,0,tangram_E.png,a person with two high ponytails sitting upright,8,27,1,0,105
speaker,0.28,2,0,tangram_L.png,"A woman, her knees bent, holding a tray",10,27,1,0,105
speaker,0.24,2,0,tangram_F.png,He's slumped,9,27,1,0,105
speaker,0.24,2,0,tangram_F.png,He's a little fat,9,27,1,0,105
speaker,0.32,2,0,tangram_G.png,This person is leaning lower than the other three,11,27,1,0,105
speaker,0.32,2,0,tangram_G.png,"One ponytail is a diamond, the other is like a triangle falling off her head",11,27,1,0,105
speaker,0.32,3,0,tangram_E.png,this girl has two high ponytails,12,27,1,0,107
speaker,0.32,2,0,tangram_G.png,And her ponytails are slanted,11,27,1,0,105
listener,0.36,3,0,tangram_G.png,Hello?,13,27,1,0,105
speaker,0.36,3,0,tangram_G.png,this person has their legs flat against the floor,13,27,1,0,107
speaker,0.4,3,0,tangram_F.png,"this man has their knees bent, and is sitting",14,27,1,0,107
speaker,0.44,3,0,tangram_L.png,"bending their knees, holding a tray",15,27,1,0,107
speaker,0,0,1,tangram_E.png,It looks like it has bunny ears,0,27,1,0,106
listener,0.04,0,1,tangram_G.png,next,1,27,1,0,108
speaker,0.04,0,1,tangram_G.png,"a square is to the left on the top, left corner and a triangle is at the bottom right corner",1,27,1,0,106
speaker,0.04,0,1,tangram_L.png,kinda looks like a ghost,2,27,1,0,106
speaker,0.04,0,1,tangram_F.png,looks like someone sitting with their legs to the left,3,27,1,0,106
speaker,0.08,1,1,tangram_E.png,Bunny ears,4,27,1,0,108
speaker,0.12,1,1,tangram_F.png,sitting with legs out,5,27,1,0,108
speaker,0.16,1,1,tangram_L.png,kneeling with a  book,7,27,1,0,108
speaker,0.2,2,1,tangram_G.png,jumbled mess,8,27,1,0,106
speaker,0.24,2,1,tangram_L.png,kneeling,9,27,1,0,106
speaker,0.12,1,1,tangram_G.png,jumbled mess,6,27,1,0,108
speaker,0.32,2,1,tangram_E.png,bunny,11,27,1,0,106
speaker,0.28,2,1,tangram_F.png,sitting with legs to the left,10,27,1,0,106
speaker,0.36,3,1,tangram_L.png,kneeling,12,27,1,0,108
speaker,0.4,3,1,tangram_E.png,bunny,13,27,1,0,108
speaker,0.44,3,1,tangram_G.png,jumbled mess,14,27,1,0,108
speaker,0.48,3,1,tangram_F.png,sitting with legs to left,15,27,1,0,108
speaker,0.52,0,2,tangram_L.png,"this person has their legs bent, and holding out a tray",1,27,1,1,107
speaker,0.48,0,2,tangram_F.png,this person is sitting on the floor with their knees bent,0,27,1,1,107
speaker,0.56,0,2,tangram_G.png,"this person is sitting with their legs flat on the ground, slated head",2,27,1,1,107
speaker,0.56,0,2,tangram_E.png,this lady has two high ponytails,3,27,1,1,107
speaker,0.6,1,2,tangram_L.png,kneeling holding tray,4,27,1,1,108
speaker,0.64,1,2,tangram_F.png,sitting on ground holding ankles,5,27,1,1,108
speaker,0.68,1,2,tangram_E.png,square head looks like bunny,6,27,1,1,108
speaker,0.72,1,2,tangram_G.png,weird looking head piece hanging off of back,7,27,1,1,108
speaker,0.72,2,2,tangram_F.png,sitting holding ankles,8,27,1,1,107
speaker,0.76,2,2,tangram_L.png,bending holding tray,9,27,1,1,107
speaker,0.8,2,2,tangram_G.png,something hanging from back and bottom,10,27,1,1,107
speaker,0.84,2,2,tangram_E.png,"back against wall, legs out flat on floor",11,27,1,1,107
speaker,0.96,3,2,tangram_L.png,kneeling holding tray,13,27,1,1,108
speaker,1,3,2,tangram_E.png,looks like bunny ears with a square head,14,27,1,1,108
speaker,1.04,3,2,tangram_F.png,sitting on floor holding ankles,15,27,1,1,108
speaker,0.92,3,2,tangram_G.png,piece hanging off back of and head and back of shoulders,12,27,1,1,108
speaker,0.48,0,3,tangram_G.png,This person has their legs flat against the floor,0,27,1,1,105
speaker,0.52,0,3,tangram_L.png,"The woman is bending her knees, holding a tray",1,27,1,1,105
speaker,0.56,0,3,tangram_F.png,"The man is slumped against a wall, sitting",2,27,1,1,105
speaker,0.68,1,3,tangram_G.png,flat legs,4,27,1,1,106
speaker,0.6,0,3,tangram_E.png,"The person is sitting upright, their ponytails are high",3,27,1,1,105
speaker,0.72,1,3,tangram_F.png,back against the wall,5,27,1,1,106
speaker,0.8,1,3,tangram_E.png,pony tails,7,27,1,1,106
speaker,0.8,2,3,tangram_G.png,flat legs,8,27,1,1,105
speaker,0.76,1,3,tangram_L.png,woman with tray,6,27,1,1,106
speaker,0.84,2,3,tangram_L.png,woman with tray,9,27,1,1,105
speaker,0.88,2,3,tangram_E.png,high ponytails,10,27,1,1,105
speaker,0.92,2,3,tangram_F.png,slumped against the wall,11,27,1,1,105
speaker,1,3,3,tangram_E.png,pony tails,12,27,1,1,106
speaker,1.04,3,3,tangram_F.png,slumped against wall,13,27,1,1,106
speaker,1.08,3,3,tangram_L.png,woman with tray,14,27,1,1,106
speaker,1.12,3,3,tangram_G.png,flat legs,15,27,1,1,106
speaker,1.04,0,4,tangram_F.png,"man sitting on ground with knees bent, holding ankles",0,27,1,2,107
speaker,1.08,0,4,tangram_E.png,lady with two high pony tails with back against wall,1,27,1,2,107
speaker,1.16,0,4,tangram_G.png,"man with head bowed, and two things hanging off shoulders and bottom",3,27,1,2,107
speaker,1.32,1,4,tangram_F.png,man sitting legs to the left,4,27,1,2,106
speaker,1.36,1,4,tangram_G.png,doing some weird dance with a fat left leg,5,27,1,2,106
speaker,1.12,0,4,tangram_L.png,man bending knees holding a tray,2,27,1,2,107
speaker,1.4,1,4,tangram_E.png,high pony tails,6,27,1,2,106
speaker,1.44,1,4,tangram_L.png,holding a tray,7,27,1,2,106
speaker,1.36,2,4,tangram_F.png,"man sitting with bent knees, holding his ankles",8,27,1,2,107
speaker,1.36,2,4,tangram_E.png,lady with two high pony tails,9,27,1,2,107
speaker,1.44,2,4,tangram_L.png,knees bent holding tray,11,27,1,2,107
speaker,1.64,3,4,tangram_E.png,high pony tails,13,27,1,2,106
speaker,1.4,2,4,tangram_G.png,man slouching with weird things hanging off him,10,27,1,2,107
speaker,1.6,3,4,tangram_F.png,man sitting legs to left,12,27,1,2,106
speaker,1.68,3,4,tangram_G.png,weird one with things hanging off,14,27,1,2,106
speaker,1.72,3,4,tangram_L.png,holding a tray,15,27,1,2,106
speaker,1.08,0,5,tangram_F.png,sitting on floor holding ankles,0,27,1,2,108
speaker,1.12,0,5,tangram_L.png,kneeling holding book,1,27,1,2,108
speaker,1.16,0,5,tangram_G.png,piece hanging of back of head and a piece hanging of the back of the shoulders,3,27,1,2,108
speaker,1.24,1,5,tangram_L.png,"woman bending knees, holding a tray",5,27,1,2,105
speaker,1.12,0,5,tangram_E.png,looks like bunny with a square head,2,27,1,2,108
